"","game_id","names","min_players","max_players","avg_time","min_time","max_time","year","geek_rating","num_votes","age","mechanic","owned","category1","category2","category3","category4","category5","category6","category7","category8","category9","category10","category11","category12","designer"
"5154",196202,"Rum & Bones: Second Tide",2,6,75,30,75,2017,6.40781,732,14,"Modular Board",2162,"Dice"," Fantasy"," Humor"," Miniatures"," Nautical"," Pirates"," Zombies",NA,NA,NA,NA,NA,"Michael Shinall"
"5155",196202,"Rum & Bones: Second Tide",2,6,75,30,75,2017,6.40781,732,14,"Variable Phase Order",2162,"Dice"," Fantasy"," Humor"," Miniatures"," Nautical"," Pirates"," Zombies",NA,NA,NA,NA,NA,"Michael Shinall"
"5156",196202,"Rum & Bones: Second Tide",2,6,75,30,75,2017,6.40781,732,14,"Variable Player Powers",2162,"Dice"," Fantasy"," Humor"," Miniatures"," Nautical"," Pirates"," Zombies",NA,NA,NA,NA,NA,"Michael Shinall"
"5157",223953,"Kitchen Rush",1,4,45,30,45,2017,6.22294,611,12,"Co-operative Play",1350,"Real-time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vangelis Bagiartakis, Dávid Turczi"
"5158",223953,"Kitchen Rush",1,4,45,30,45,2017,6.22294,611,12,"Worker Placement",1350,"Real-time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vangelis Bagiartakis, Dávid Turczi"
"5159",198522,"Archer: Once You Go Blackmail...",2,4,30,20,30,2016,6.05418,580,10,"Hand Management",1434,"Card Game"," Deduction"," Movies / TV / Radio theme"," Spies/Secret Agents",NA,NA,NA,NA,NA,NA,NA,NA,"Seiji Kanai"
"5160",198522,"Archer: Once You Go Blackmail...",2,4,30,20,30,2016,6.05418,580,10,"Player Elimination",1434,"Card Game"," Deduction"," Movies / TV / Radio theme"," Spies/Secret Agents",NA,NA,NA,NA,NA,NA,NA,NA,"Seiji Kanai"
"5161",166776,"Skull Tales",1,4,120,120,0,2015,5.77727,222,14,"Action Point Allowance System",447,"Fantasy"," Fighting"," Miniatures"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,"David Illescas"
"5162",166776,"Skull Tales",1,4,120,120,0,2015,5.77727,222,14,"Co-operative Play",447,"Fantasy"," Fighting"," Miniatures"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,"David Illescas"
"5163",166776,"Skull Tales",1,4,120,120,0,2015,5.77727,222,14,"Dice Rolling",447,"Fantasy"," Fighting"," Miniatures"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,"David Illescas"
"5164",166776,"Skull Tales",1,4,120,120,0,2015,5.77727,222,14,"Modular Board",447,"Fantasy"," Fighting"," Miniatures"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,"David Illescas"
"5165",166776,"Skull Tales",1,4,120,120,0,2015,5.77727,222,14,"Role Playing",447,"Fantasy"," Fighting"," Miniatures"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,"David Illescas"
"5166",166776,"Skull Tales",1,4,120,120,0,2015,5.77727,222,14,"Simultaneous Action Selection",447,"Fantasy"," Fighting"," Miniatures"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,"David Illescas"
"5167",32014,"Confucius",3,5,100,100,100,2008,6.01621,682,12,"Action Point Allowance System",820,"Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alan Paull"
"5168",32014,"Confucius",3,5,100,100,100,2008,6.01621,682,12,"Area Control / Area Influence",820,"Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alan Paull"
"5169",154880,"Voodoo",3,6,30,30,30,2014,5.82642,656,8,"Acting",1244,"Action / Dexterity"," Humor"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Francesco Giovo, Marco Valtriani"
"5170",154880,"Voodoo",3,6,30,30,30,2014,5.82642,656,8,"Dice Rolling",1244,"Action / Dexterity"," Humor"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Francesco Giovo, Marco Valtriani"
"5171",154880,"Voodoo",3,6,30,30,30,2014,5.82642,656,8,"Hand Management",1244,"Action / Dexterity"," Humor"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Francesco Giovo, Marco Valtriani"
"5172",41762,"Fastrack",2,2,10,10,10,2008,5.76981,430,5,"none",817,"Action / Dexterity"," Children's Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jean-Marie Albert"
"5173",99392,"Colonial: Europe's Empires Overseas",2,6,120,120,120,2011,6.16433,836,14,"Area Control / Area Influence",1136,"Civilization"," Economic"," Exploration"," Political"," Territory Building",NA,NA,NA,NA,NA,NA,NA,"Christophe Pont"
"5174",99392,"Colonial: Europe's Empires Overseas",2,6,120,120,120,2011,6.16433,836,14,"Campaign / Battle Card Driven",1136,"Civilization"," Economic"," Exploration"," Political"," Territory Building",NA,NA,NA,NA,NA,NA,NA,"Christophe Pont"
"5175",99392,"Colonial: Europe's Empires Overseas",2,6,120,120,120,2011,6.16433,836,14,"Dice Rolling",1136,"Civilization"," Economic"," Exploration"," Political"," Territory Building",NA,NA,NA,NA,NA,NA,NA,"Christophe Pont"
"5176",99392,"Colonial: Europe's Empires Overseas",2,6,120,120,120,2011,6.16433,836,14,"Simultaneous Action Selection",1136,"Civilization"," Economic"," Exploration"," Political"," Territory Building",NA,NA,NA,NA,NA,NA,NA,"Christophe Pont"
"5177",143680,"Nightfall: Eastern Skies",2,5,45,45,45,2013,5.66415,91,12,"Card Drafting",374,"Bluffing"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Gregg"
"5178",143680,"Nightfall: Eastern Skies",2,5,45,45,45,2013,5.66415,91,12,"Deck / Pool Building",374,"Bluffing"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Gregg"
"5179",143680,"Nightfall: Eastern Skies",2,5,45,45,45,2013,5.66415,91,12,"Hand Management",374,"Bluffing"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Gregg"
"5180",143680,"Nightfall: Eastern Skies",2,5,45,45,45,2013,5.66415,91,12,"Variable Player Powers",374,"Bluffing"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Gregg"
"5181",177702,"Warehouse 51",3,5,45,30,45,2015,5.71801,416,10,"Auction/Bidding",1132,"Card Game"," Mythology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bruno Faidutti, Sérgio Halaban, André Zatz"
"5182",177702,"Warehouse 51",3,5,45,30,45,2015,5.71801,416,10,"Set Collection",1132,"Card Game"," Mythology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bruno Faidutti, Sérgio Halaban, André Zatz"
"5183",145219,"Craftsmen",2,5,180,120,180,2013,5.78888,395,10,"Auction/Bidding",642,"Economic"," Industry / Manufacturing"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krzysztof Matusik"
"5184",145219,"Craftsmen",2,5,180,120,180,2013,5.78888,395,10,"Card Drafting",642,"Economic"," Industry / Manufacturing"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krzysztof Matusik"
"5185",145219,"Craftsmen",2,5,180,120,180,2013,5.78888,395,10,"Hand Management",642,"Economic"," Industry / Manufacturing"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krzysztof Matusik"
"5186",145219,"Craftsmen",2,5,180,120,180,2013,5.78888,395,10,"Memory",642,"Economic"," Industry / Manufacturing"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krzysztof Matusik"
"5187",145219,"Craftsmen",2,5,180,120,180,2013,5.78888,395,10,"Set Collection",642,"Economic"," Industry / Manufacturing"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krzysztof Matusik"
"5188",145219,"Craftsmen",2,5,180,120,180,2013,5.78888,395,10,"Trading",642,"Economic"," Industry / Manufacturing"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krzysztof Matusik"
"5189",145219,"Craftsmen",2,5,180,120,180,2013,5.78888,395,10,"Worker Placement",642,"Economic"," Industry / Manufacturing"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krzysztof Matusik"
"5190",181122,"Wrath of Dragons",2,6,90,90,0,2015,5.72963,195,12,"Hand Management",422,"Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keith Rentz"
"5191",181122,"Wrath of Dragons",2,6,90,90,0,2015,5.72963,195,12,"Simultaneous Action Selection",422,"Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keith Rentz"
"5192",181122,"Wrath of Dragons",2,6,90,90,0,2015,5.72963,195,12,"Worker Placement",422,"Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keith Rentz"
"5193",33643,"Whoowasit?",2,4,45,30,45,2007,5.96719,601,6,"Co-operative Play",1146,"Animals"," Children's Game"," Deduction"," Electronic"," Fantasy",NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
"5194",33643,"Whoowasit?",2,4,45,30,45,2007,5.96719,601,6,"Dice Rolling",1146,"Animals"," Children's Game"," Deduction"," Electronic"," Fantasy",NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
"5195",114903,"Castellan",2,2,45,45,45,2013,5.82517,765,10,"Area Enclosure",1906,"Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beau Beckett"
"5196",114903,"Castellan",2,2,45,45,45,2013,5.82517,765,10,"Hand Management",1906,"Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beau Beckett"
"5197",231665,"Fast Forward: FORTRESS",2,4,15,15,15,2017,5.86077,644,10,"Hand Management",1333,"Bluffing"," Card Game"," Fantasy"," Fighting"," Humor"," Math",NA,NA,NA,NA,NA,NA,"Friedemann Friese"
"5198",231665,"Fast Forward: FORTRESS",2,4,15,15,15,2017,5.86077,644,10,"Press Your Luck",1333,"Bluffing"," Card Game"," Fantasy"," Fighting"," Humor"," Math",NA,NA,NA,NA,NA,NA,"Friedemann Friese"
"5199",231665,"Fast Forward: FORTRESS",2,4,15,15,15,2017,5.86077,644,10,"Set Collection",1333,"Bluffing"," Card Game"," Fantasy"," Fighting"," Humor"," Math",NA,NA,NA,NA,NA,NA,"Friedemann Friese"
"5200",231665,"Fast Forward: FORTRESS",2,4,15,15,15,2017,5.86077,644,10,"Take That",1333,"Bluffing"," Card Game"," Fantasy"," Fighting"," Humor"," Math",NA,NA,NA,NA,NA,NA,"Friedemann Friese"
"5201",7806,"King Me!",3,6,30,30,30,2004,6.04136,1944,8,"Voting",2046,"Bluffing"," Deduction"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefano Luperto"
"5202",225818,"Mini Rails",3,5,60,40,60,2017,6.07829,668,13,"Modular Board",710,"Economic"," Trains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mark Gerrits"
"5203",225818,"Mini Rails",3,5,60,40,60,2017,6.07829,668,13,"Route/Network Building",710,"Economic"," Trains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mark Gerrits"
"5204",225818,"Mini Rails",3,5,60,40,60,2017,6.07829,668,13,"Stock Holding",710,"Economic"," Trains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mark Gerrits"
"5205",144041,"Patchistory",2,4,120,60,120,2013,6.55503,1713,12,"Action Point Allowance System",2716,"Bluffing"," City Building"," Civilization"," Economic"," Negotiation"," Political"," Territory Building",NA,NA,NA,NA,NA,"Yeon-Min Jung, Jun-Hyup Kim"
"5206",144041,"Patchistory",2,4,120,60,120,2013,6.55503,1713,12,"Area Control / Area Influence",2716,"Bluffing"," City Building"," Civilization"," Economic"," Negotiation"," Political"," Territory Building",NA,NA,NA,NA,NA,"Yeon-Min Jung, Jun-Hyup Kim"
"5207",144041,"Patchistory",2,4,120,60,120,2013,6.55503,1713,12,"Auction/Bidding",2716,"Bluffing"," City Building"," Civilization"," Economic"," Negotiation"," Political"," Territory Building",NA,NA,NA,NA,NA,"Yeon-Min Jung, Jun-Hyup Kim"
"5208",144041,"Patchistory",2,4,120,60,120,2013,6.55503,1713,12,"Card Drafting",2716,"Bluffing"," City Building"," Civilization"," Economic"," Negotiation"," Political"," Territory Building",NA,NA,NA,NA,NA,"Yeon-Min Jung, Jun-Hyup Kim"
"5209",144041,"Patchistory",2,4,120,60,120,2013,6.55503,1713,12,"Grid Movement",2716,"Bluffing"," City Building"," Civilization"," Economic"," Negotiation"," Political"," Territory Building",NA,NA,NA,NA,NA,"Yeon-Min Jung, Jun-Hyup Kim"
"5210",144041,"Patchistory",2,4,120,60,120,2013,6.55503,1713,12,"Hand Management",2716,"Bluffing"," City Building"," Civilization"," Economic"," Negotiation"," Political"," Territory Building",NA,NA,NA,NA,NA,"Yeon-Min Jung, Jun-Hyup Kim"
"5211",144041,"Patchistory",2,4,120,60,120,2013,6.55503,1713,12,"Memory",2716,"Bluffing"," City Building"," Civilization"," Economic"," Negotiation"," Political"," Territory Building",NA,NA,NA,NA,NA,"Yeon-Min Jung, Jun-Hyup Kim"
"5212",144041,"Patchistory",2,4,120,60,120,2013,6.55503,1713,12,"Simultaneous Action Selection",2716,"Bluffing"," City Building"," Civilization"," Economic"," Negotiation"," Political"," Territory Building",NA,NA,NA,NA,NA,"Yeon-Min Jung, Jun-Hyup Kim"
"5213",144041,"Patchistory",2,4,120,60,120,2013,6.55503,1713,12,"Tile Placement",2716,"Bluffing"," City Building"," Civilization"," Economic"," Negotiation"," Political"," Territory Building",NA,NA,NA,NA,NA,"Yeon-Min Jung, Jun-Hyup Kim"
"5214",144041,"Patchistory",2,4,120,60,120,2013,6.55503,1713,12,"Variable Player Powers",2716,"Bluffing"," City Building"," Civilization"," Economic"," Negotiation"," Political"," Territory Building",NA,NA,NA,NA,NA,"Yeon-Min Jung, Jun-Hyup Kim"
"5215",144041,"Patchistory",2,4,120,60,120,2013,6.55503,1713,12,"Voting",2716,"Bluffing"," City Building"," Civilization"," Economic"," Negotiation"," Political"," Territory Building",NA,NA,NA,NA,NA,"Yeon-Min Jung, Jun-Hyup Kim"
"5216",144041,"Patchistory",2,4,120,60,120,2013,6.55503,1713,12,"Worker Placement",2716,"Bluffing"," City Building"," Civilization"," Economic"," Negotiation"," Political"," Territory Building",NA,NA,NA,NA,NA,"Yeon-Min Jung, Jun-Hyup Kim"
"5217",154259,"Province",2,2,25,25,25,2014,5.94278,1163,13,"Worker Placement",2825,"City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samuel Strick"
"5218",150146,"Rattlebones",2,4,30,15,30,2014,5.94661,799,14,"Deck / Pool Building",1338,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stephen Glenn"
"5219",150146,"Rattlebones",2,4,30,15,30,2014,5.94661,799,14,"Dice Rolling",1338,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stephen Glenn"
"5220",150146,"Rattlebones",2,4,30,15,30,2014,5.94661,799,14,"Modular Board",1338,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stephen Glenn"
"5221",150146,"Rattlebones",2,4,30,15,30,2014,5.94661,799,14,"Roll / Spin and Move",1338,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stephen Glenn"
"5222",128174,"Dragon Farkle",2,5,30,30,30,2015,5.64024,283,13,"Card Drafting",629,"Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robert J. Hudecek"
"5223",128174,"Dragon Farkle",2,5,30,30,30,2015,5.64024,283,13,"Dice Rolling",629,"Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robert J. Hudecek"
"5224",96713,"Deadwood",2,5,60,60,60,2011,6.04842,1660,13,"Dice Rolling",2954,"American West"," City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loïc Lamy"
"5225",96713,"Deadwood",2,5,60,60,60,2011,6.04842,1660,13,"Worker Placement",2954,"American West"," City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loïc Lamy"
"5226",226522,"Exit: The Game – Dead Man on the Orient Express",1,4,90,45,90,2017,5.84677,179,12,"Co-operative Play",497,"Deduction"," Murder/Mystery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inka Brand, Markus Brand"
"5227",42244,"Martinique",2,2,30,30,30,2009,5.85879,960,10,"Area Enclosure",1672,"Bluffing"," Deduction"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emanuele Ornella"
"5228",42244,"Martinique",2,2,30,30,30,2009,5.85879,960,10,"Grid Movement",1672,"Bluffing"," Deduction"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emanuele Ornella"
"5229",42244,"Martinique",2,2,30,30,30,2009,5.85879,960,10,"Set Collection",1672,"Bluffing"," Deduction"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emanuele Ornella"
"5230",173092,"Träxx",1,4,15,15,15,2015,5.82866,432,8,"Line Drawing",642,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steffen Benndorf, Reinhard Staupe"
"5231",38863,"Hab & Gut",3,5,45,45,45,2008,6.44021,1685,10,"Hand Management",1477,"Economic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carlo A. Rossi"
"5232",38863,"Hab & Gut",3,5,45,45,45,2008,6.44021,1685,10,"Stock Holding",1477,"Economic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carlo A. Rossi"
"5233",173504,"The Greatest Day: Sword, Juno, and Gold Beaches",2,8,6000,60,6000,2015,5.7625,117,12,"Chit-Pull System",541,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adam Starkweather"
"5234",140343,"Carnival Zombie",1,6,120,120,120,2013,6.14269,680,12,"Action / Movement Programming",1020,"Action / Dexterity"," Horror"," Renaissance"," Zombies",NA,NA,NA,NA,NA,NA,NA,NA,"Matteo Santus"
"5235",140343,"Carnival Zombie",1,6,120,120,120,2013,6.14269,680,12,"Action Point Allowance System",1020,"Action / Dexterity"," Horror"," Renaissance"," Zombies",NA,NA,NA,NA,NA,NA,NA,NA,"Matteo Santus"
"5236",140343,"Carnival Zombie",1,6,120,120,120,2013,6.14269,680,12,"Area Movement",1020,"Action / Dexterity"," Horror"," Renaissance"," Zombies",NA,NA,NA,NA,NA,NA,NA,NA,"Matteo Santus"
"5237",140343,"Carnival Zombie",1,6,120,120,120,2013,6.14269,680,12,"Co-operative Play",1020,"Action / Dexterity"," Horror"," Renaissance"," Zombies",NA,NA,NA,NA,NA,NA,NA,NA,"Matteo Santus"
"5238",140343,"Carnival Zombie",1,6,120,120,120,2013,6.14269,680,12,"Point to Point Movement",1020,"Action / Dexterity"," Horror"," Renaissance"," Zombies",NA,NA,NA,NA,NA,NA,NA,NA,"Matteo Santus"
"5239",140343,"Carnival Zombie",1,6,120,120,120,2013,6.14269,680,12,"Variable Player Powers",1020,"Action / Dexterity"," Horror"," Renaissance"," Zombies",NA,NA,NA,NA,NA,NA,NA,NA,"Matteo Santus"
"5240",26983,"Dorn",2,6,90,90,90,2006,5.75234,286,10,"Area Movement",362,"Adventure"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan Daněk, Jiří Daněk, Jan Dřevíkovský, Filip Kozák, Kryštof Kozák, Jan Kozák"
"5241",26983,"Dorn",2,6,90,90,90,2006,5.75234,286,10,"Partnerships",362,"Adventure"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan Daněk, Jiří Daněk, Jan Dřevíkovský, Filip Kozák, Kryštof Kozák, Jan Kozák"
"5242",26983,"Dorn",2,6,90,90,90,2006,5.75234,286,10,"Role Playing",362,"Adventure"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan Daněk, Jiří Daněk, Jan Dřevíkovský, Filip Kozák, Kryštof Kozák, Jan Kozák"
"5243",26983,"Dorn",2,6,90,90,90,2006,5.75234,286,10,"Variable Player Powers",362,"Adventure"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jan Daněk, Jiří Daněk, Jan Dřevíkovský, Filip Kozák, Kryštof Kozák, Jan Kozák"
"5244",144529,"Theseus: The Dark Orbit",2,4,90,45,90,2013,6.42886,1496,8,"Partnerships",2587,"Fighting"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michał Oracz"
"5245",144529,"Theseus: The Dark Orbit",2,4,90,45,90,2013,6.42886,1496,8,"Point to Point Movement",2587,"Fighting"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michał Oracz"
"5246",144529,"Theseus: The Dark Orbit",2,4,90,45,90,2013,6.42886,1496,8,"Variable Player Powers",2587,"Fighting"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michał Oracz"
"5247",55253,"Atlantis",2,4,45,45,45,2009,6.10754,1648,10,"Hand Management",1928,"Mythology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leo Colovini"
"5248",55253,"Atlantis",2,4,45,45,45,2009,6.10754,1648,10,"Modular Board",1928,"Mythology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leo Colovini"
"5249",18115,"Four Lost Battles",1,2,240,240,240,2005,5.67007,117,12,"Campaign / Battle Card Driven",349,"Napoleonic"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Fontana, Kevin Zucker"
"5250",18115,"Four Lost Battles",1,2,240,240,240,2005,5.67007,117,12,"Hex-and-Counter",349,"Napoleonic"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Fontana, Kevin Zucker"
"5251",18115,"Four Lost Battles",1,2,240,240,240,2005,5.67007,117,12,"Simulation",349,"Napoleonic"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Fontana, Kevin Zucker"
"5252",139899,"VivaJava: The Coffee Game: The Dice Game",1,4,40,20,40,2014,6.23443,1471,10,"Dice Rolling",2867,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. C. Petty, III"
"5253",139899,"VivaJava: The Coffee Game: The Dice Game",1,4,40,20,40,2014,6.23443,1471,10,"Modular Board",2867,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. C. Petty, III"
"5254",139899,"VivaJava: The Coffee Game: The Dice Game",1,4,40,20,40,2014,6.23443,1471,10,"Paper-and-Pencil",2867,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. C. Petty, III"
"5255",139899,"VivaJava: The Coffee Game: The Dice Game",1,4,40,20,40,2014,6.23443,1471,10,"Press Your Luck",2867,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. C. Petty, III"
"5256",139899,"VivaJava: The Coffee Game: The Dice Game",1,4,40,20,40,2014,6.23443,1471,10,"Set Collection",2867,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. C. Petty, III"
"5257",226254,"The Ruhr: A Story of Coal Trade",2,4,120,90,120,2017,5.7982,207,12,"Pick-up and Deliver",744,"Economic"," Environmental"," Industry / Manufacturing"," Nautical"," Transportation",NA,NA,NA,NA,NA,NA,NA,"Thomas Spitzer"
"5258",226254,"The Ruhr: A Story of Coal Trade",2,4,120,90,120,2017,5.7982,207,12,"Worker Placement",744,"Economic"," Environmental"," Industry / Manufacturing"," Nautical"," Transportation",NA,NA,NA,NA,NA,NA,NA,"Thomas Spitzer"
"5259",20750,"Black Stories 2",2,15,20,20,20,2005,5.80825,893,12,"none",1940,"Card Game"," Deduction"," Horror"," Humor"," Murder/Mystery"," Party Game",NA,NA,NA,NA,NA,NA,"Holger Bösch"
"5260",81250,"Stich-Meister",3,5,45,45,45,2010,5.81453,366,10,"Trick-taking",628,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Friedemann Friese"
"5261",232988,"The Castles of Burgundy: The Dice Game",1,5,30,15,30,2017,6.07576,728,10,"Dice Rolling",1823,"City Building"," Dice"," Economic"," Medieval"," Territory Building",NA,NA,NA,NA,NA,NA,NA,"Stefan Feld, Christoph Toussaint"
"5262",232988,"The Castles of Burgundy: The Dice Game",1,5,30,15,30,2017,6.07576,728,10,"Paper-and-Pencil",1823,"City Building"," Dice"," Economic"," Medieval"," Territory Building",NA,NA,NA,NA,NA,NA,NA,"Stefan Feld, Christoph Toussaint"
"5263",126242,"Hot Rod Creeps",2,6,30,30,30,2012,5.71209,242,15,"Hand Management",560,"Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Hyra"
"5264",126242,"Hot Rod Creeps",2,6,30,30,30,2012,5.71209,242,15,"Modular Board",560,"Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Hyra"
"5265",23935,"Oshi",2,2,20,20,20,2006,5.66864,451,8,"none",753,"Abstract Strategy"," Mythology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tyler Bielman"
"5266",67888,"Lords of Scotland",2,5,35,35,35,2010,6.23227,1498,12,"Hand Management",2638,"Card Game"," Fighting"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard James"
"5267",230889,"Aristeia!",2,2,90,60,90,2017,5.81261,178,14,"Action Point Allowance System",358,"Fighting"," Miniatures"," Science Fiction"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,"Alberto Abal, Jesús Fuster, David Rosillo"
"5268",230889,"Aristeia!",2,2,90,60,90,2017,5.81261,178,14,"Deck / Pool Building",358,"Fighting"," Miniatures"," Science Fiction"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,"Alberto Abal, Jesús Fuster, David Rosillo"
"5269",230889,"Aristeia!",2,2,90,60,90,2017,5.81261,178,14,"Dice Rolling",358,"Fighting"," Miniatures"," Science Fiction"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,"Alberto Abal, Jesús Fuster, David Rosillo"
"5270",230889,"Aristeia!",2,2,90,60,90,2017,5.81261,178,14,"Grid Movement",358,"Fighting"," Miniatures"," Science Fiction"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,"Alberto Abal, Jesús Fuster, David Rosillo"
"5271",230889,"Aristeia!",2,2,90,60,90,2017,5.81261,178,14,"Hand Management",358,"Fighting"," Miniatures"," Science Fiction"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,"Alberto Abal, Jesús Fuster, David Rosillo"
"5272",230889,"Aristeia!",2,2,90,60,90,2017,5.81261,178,14,"Variable Player Powers",358,"Fighting"," Miniatures"," Science Fiction"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,"Alberto Abal, Jesús Fuster, David Rosillo"
"5273",71074,"Expedition: Northwest Passage",1,4,60,60,60,2010,6.37034,1404,14,"Action Point Allowance System",1932,"Exploration"," Nautical"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yves Tourigny"
"5274",71074,"Expedition: Northwest Passage",1,4,60,60,60,2010,6.37034,1404,14,"Set Collection",1932,"Exploration"," Nautical"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yves Tourigny"
"5275",71074,"Expedition: Northwest Passage",1,4,60,60,60,2010,6.37034,1404,14,"Tile Placement",1932,"Exploration"," Nautical"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yves Tourigny"
